CommonName,Species,Treatment_temp,Phase,Chamber,SpeciesID,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,ScientificName,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH,Porometer_Est,Stress_Level,Stress_Week,Stress_Week_Avg,SD
Douglas fir,PSME,Ambient,1,2,PSME31,Drought,yes,5.17,314,3,4.66,Pseudotsuga menziesii,21,281,46.5,50,dead,1,Douglas fir,no,LPS3038,1802000,2022-01-27 09:18:00,2022-01-27,0918,46.5,18.8,14.8,6.4,46.5,yes,13,11.5,9.6313204356066
Douglas fir,PSME,Ambient,1,2,PSME31,Drought,yes,5.17,314,3,4.66,Pseudotsuga menziesii,22,279,22.8,50,dead,1,Douglas fir,no,LPS2668,1803502,2022-02-03 10:08:00,2022-02-03,1008,22.8,17.6,13.2,6,22.8,yes,13,11.5,14.4503786955375
Douglas fir,PSME,Ambient,1,2,PSME31,Drought,yes,5.17,314,3,4.66,Pseudotsuga menziesii,23,278,24.5,75,dead,1,Douglas fir,no,LPS2668,2003204,2022-02-10 09:48:00,2022-02-10,0948,24.5,19.9,14.3,7.2,24.5,yes,13,11.5,14.8309885787233
Douglas fir,PSME,Ambient,1,2,PSME31,Drought,yes,5.17,314,3,4.66,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,13,11.5,20.1120859186709
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,1,722,209.5,10,alive,0,Douglas fir,no,LPS3038,2503002,2021-09-10 16:44:00,2021-09-10,1644,209.5,25.5,44.8,20.6,209.5,no,9,11.5,51.5409869262642
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,2,715,302.3,10,alive,0,Douglas fir,no,LPS3038,2402902,2021-09-17 13:09:00,2021-09-17,1309,302.3,25.2,50.5,23.4,302.3,no,9,11.5,53.1178365104939
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,3,672,498.3,10,alive,0,Douglas fir,no,LPS3038,2302801,2021-09-23 16:00:00,2021-09-23,1600,498.3,23.7,56.7,25.5,498.3,no,9,11.5,113.449942461177
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,4,639,476.5,10,alive,0,Douglas fir,no,LPS3038,2302602,2021-10-01 11:49:00,2021-10-01,1149,476.5,23.6,54.6,24,476.5,no,9,11.5,67.1569380878352
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,5,597,429.4,10,alive,0,Douglas fir,no,LPS3038,2302402,2021-10-08 14:37:00,2021-10-08,1437,429.4,24.8,52.8,24.3,429.4,no,9,11.5,90.5660814605066
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,6,539,208.6,10,alive,0,Douglas fir,no,LPS3038,2002202,2021-10-14 11:44:00,2021-10-14,1144,208.6,22.2,38.9,17.2,208.6,no,9,11.5,76.8420168628827
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,7,504,132.4,10,alive,0,Douglas fir,no,LPS3038,2402402,2021-10-21 16:34:00,2021-10-21,1634,132.4,24.5,32,13.8,132.4,maybe,9,11.5,30.6421713764979
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,8,440,152.8,10,alive,0,Douglas fir,no,LPS3038,2202000,2021-10-28 13:29:00,2021-10-28,1329,152.8,21.5,31.1,13,152.8,maybe,9,11.5,33.4126074009996
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,9,423,85.5,10,alive,0,Douglas fir,no,LPS3038,2102002,2021-11-04 14:42:00,2021-11-04,1442,85.5,23.1,22.9,10.4,85.5,yes,9,11.5,67.0537794112557
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,10,410,91.5,10,alive,0,Douglas fir,no,LPS3038,2102001,2021-11-12 08:45:00,2021-11-12,0845,91.5,21.1,23.8,10.6,91.5,yes,9,11.5,46.527699038076
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,11,398,49.1,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-11-18 12:11:00,2021-11-18,1211,49.1,21,14.3,5.7,49.1,yes,9,11.5,26.55848054556
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,12,392,79,10,alive,0,Douglas fir,no,LPS3038,2002000,2021-11-23 12:37:00,2021-11-23,1237,79,22,21.5,9.6,79,yes,9,11.5,30.1503657615551
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,13,388,65.5,25,alive,0,Douglas fir,no,LPS3038,2102100,2021-12-02 09:39:00,2021-12-02,0939,65.5,21.7,18.5,7.5,65.5,yes,9,11.5,8.74363260385013
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,14,384,66.5,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-12-09 11:41:00,2021-12-09,1141,66.5,19.6,18.2,7.5,66.5,yes,9,11.5,12.5261326833145
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,15,383,86.8,25,dead,1,Douglas fir,no,LPS3038,1802001,2021-12-16 12:34:00,2021-12-16,1234,86.8,18.4,23,10,86.8,yes,9,11.5,5.98148996674091
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,16,NA,45.8,NA,dead,1,Douglas fir,no,LPS3038,2102002,2021-12-23 12:51:00,2021-12-23,1251,45.8,21.6,13.5,5.4,45.8,yes,9,11.5,5.35455154258713
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,17,380,NA,90,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,9,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,18,NA,NA,90,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,9,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,19,375,29.7,75,dead,1,Douglas fir,no,LPS2668,1903801,2022-01-14 10:03:00,2022-01-14,1003,29.7,20.1,17.9,8.3,29.7,yes,9,11.5,3.76775795400925
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,20,373,66.4,75,dead,1,Douglas fir,no,LPS3038,1902300,2022-01-20 10:49:00,2022-01-20,1049,66.4,20.4,21.3,9.2,66.4,yes,9,11.5,8.46866774252794
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,21,371,46,90,dead,1,Douglas fir,no,LPS3038,1802000,2022-01-27 09:20:00,2022-01-27,0920,46,18.8,14.6,6.2,46,yes,9,11.5,9.6313204356066
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,22,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,9,11.5,14.4503786955375
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,9,11.5,14.8309885787233
Douglas fir,PSME,Ambient,1,2,PSME32,Drought,yes,5.44,412,4,6.55,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,9,11.5,20.1120859186709
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,1,667,77.6,10,alive,0,Douglas fir,no,LPS3038,2503002,2021-09-10 15:05:00,2021-09-10,1505,77.6,25.9,27.4,12.2,77.6,no,11,11.5,51.5409869262642
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,2,660,274.2,10,alive,0,Douglas fir,no,LPS3038,2402902,2021-09-17 13:03:00,2021-09-17,1303,274.2,25,49,22.8,274.2,no,11,11.5,53.1178365104939
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,3,626,281,10,alive,0,Douglas fir,no,LPS3038,2302801,2021-09-23 16:14:00,2021-09-23,1614,281,24.1,48.3,21.8,281,no,11,11.5,113.449942461177
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,4,606,291.8,10,alive,0,Douglas fir,no,LPS3038,2302602,2021-10-01 12:01:00,2021-10-01,1201,291.8,23.6,47.4,21,291.8,no,11,11.5,67.1569380878352
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,5,575,322.4,10,alive,0,Douglas fir,no,LPS3038,2302402,2021-10-08 14:41:00,2021-10-08,1441,322.4,25,48.3,22.2,322.4,no,11,11.5,90.5660814605066
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,6,539,207.4,10,alive,0,Douglas fir,no,LPS3038,2002202,2021-10-14 11:46:00,2021-10-14,1146,207.4,22.1,39,17.4,207.4,no,11,11.5,76.8420168628827
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,7,513,160,10,alive,0,Douglas fir,no,LPS3038,2402402,2021-10-21 16:24:00,2021-10-21,1624,160,24,35.4,15.3,160,maybe,11,11.5,30.6421713764979
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,8,460,116.8,10,alive,0,Douglas fir,no,LPS3038,2202000,2021-10-28 12:58:00,2021-10-28,1258,116.8,22.9,26.6,11.1,116.8,maybe,11,11.5,33.4126074009996
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,9,410,188.6,10,alive,0,Douglas fir,no,LPS3038,2102002,2021-11-04 14:33:00,2021-11-04,1433,188.6,22.5,35.7,15.9,188.6,maybe,11,11.5,67.0537794112557
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,10,384,129.6,10,alive,0,Douglas fir,no,LPS3038,2102001,2021-11-12 08:46:00,2021-11-12,0846,129.6,21.2,29.7,13.5,129.6,maybe,11,11.5,46.527699038076
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,11,364,38,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-11-18 12:24:00,2021-11-18,1224,38,20.9,11,4,38,yes,11,11.5,26.55848054556
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,12,351,81.5,10,alive,0,Douglas fir,no,LPS3038,2002000,2021-11-23 12:39:00,2021-11-23,1239,81.5,22.1,21.6,9.3,81.5,yes,11,11.5,30.1503657615551
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,13,343,74.8,10,alive,0,Douglas fir,no,LPS3038,2102100,2021-12-02 09:52:00,2021-12-02,0952,74.8,21.9,20.6,8.6,74.8,yes,11,11.5,8.74363260385013
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,14,338,71.6,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-12-09 11:45:00,2021-12-09,1145,71.6,19.5,19.5,8.3,71.6,yes,11,11.5,12.5261326833145
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,15,335,83,10,alive,0,Douglas fir,no,LPS3038,1802001,2021-12-16 12:26:00,2021-12-16,1226,83,18.3,23,10.5,83,yes,11,11.5,5.98148996674091
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,16,NA,48.7,NA,alive,0,Douglas fir,no,LPS3038,2102002,2021-12-23 12:47:00,2021-12-23,1247,48.7,21.6,14.1,5.5,48.7,yes,11,11.5,5.35455154258713
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,17,331,NA,75,alive,0,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,18,328,NA,75,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,19,327,30.9,75,dead,1,Douglas fir,no,LPS2668,1903801,2022-01-14 09:41:00,2022-01-14,0941,30.9,19.8,18.4,8.5,30.9,yes,11,11.5,3.76775795400925
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,20,325,59.7,75,dead,1,Douglas fir,no,LPS3038,1902300,2022-01-20 10:31:00,2022-01-20,1031,59.7,20.5,19.6,8.4,59.7,yes,11,11.5,8.46866774252794
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,21,323,52.9,90,dead,1,Douglas fir,no,LPS3038,1802000,2022-01-27 09:05:00,2022-01-27,0905,52.9,18.8,16.5,7.3,52.9,yes,11,11.5,9.6313204356066
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,22,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,14.4503786955375
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,14.8309885787233
Douglas fir,PSME,Ambient,1,2,PSME33,Drought,yes,5.48,395,4,8.26,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,20.1120859186709
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,1,733,192.3,10,alive,0,Douglas fir,no,LPS3038,2503002,2021-09-10 16:38:00,2021-09-10,1638,192.3,25.2,43.8,20.5,192.3,no,11,11.5,51.5409869262642
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,2,726,361.4,10,alive,0,Douglas fir,no,LPS3038,2402902,2021-09-17 12:57:00,2021-09-17,1257,361.4,24.8,52.8,24.1,361.4,no,11,11.5,53.1178365104939
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,3,696,337.5,10,alive,0,Douglas fir,no,LPS3038,2302801,2021-09-23 16:11:00,2021-09-23,1611,337.5,24.1,50.6,22.3,337.5,no,11,11.5,113.449942461177
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,4,676,338.8,10,alive,0,Douglas fir,no,LPS3038,2302602,2021-10-01 11:59:00,2021-10-01,1159,338.8,23.6,49.8,22.2,338.8,no,11,11.5,67.1569380878352
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,5,646,173.6,10,alive,0,Douglas fir,no,LPS3038,2302402,2021-10-08 14:43:00,2021-10-08,1443,173.6,25.1,38.2,17.8,173.6,no,11,11.5,90.5660814605066
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,6,614,303.9,10,alive,0,Douglas fir,no,LPS3038,2002202,2021-10-14 11:49:00,2021-10-14,1149,303.9,22.1,45.3,20.1,303.9,no,11,11.5,76.8420168628827
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,7,590,130.2,10,alive,0,Douglas fir,no,LPS3038,2402402,2021-10-21 16:35:00,2021-10-21,1635,130.2,24.5,31.8,13.7,130.2,no,11,11.5,30.6421713764979
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,8,528,113.9,10,alive,0,Douglas fir,no,LPS3038,2202000,2021-10-28 13:28:00,2021-10-28,1328,113.9,21.4,26.5,11.2,113.9,no,11,11.5,33.4126074009996
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,9,483,211.6,10,alive,0,Douglas fir,no,LPS3038,2102002,2021-11-04 14:36:00,2021-11-04,1436,211.6,22.8,37.6,16.7,211.6,no,11,11.5,67.0537794112557
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,10,450,126.6,10,alive,0,Douglas fir,no,LPS3038,2102001,2021-11-12 08:52:00,2021-11-12,0852,126.6,21,29.6,13.6,126.6,maybe,11,11.5,46.527699038076
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,11,427,51.4,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-11-18 12:25:00,2021-11-18,1225,51.4,20.9,15.1,6.2,51.4,yes,11,11.5,26.55848054556
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,12,414,98.2,10,alive,0,Douglas fir,no,LPS3038,2002000,2021-11-23 12:41:00,2021-11-23,1241,98.2,22.2,24.4,10.6,98.2,yes,11,11.5,30.1503657615551
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,13,405,61.7,10,alive,0,Douglas fir,no,LPS3038,2102100,2021-12-02 09:47:00,2021-12-02,0947,61.7,21.8,18.2,7.7,61.7,yes,11,11.5,8.74363260385013
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,14,397,83.9,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-12-09 11:37:00,2021-12-09,1137,83.9,19.5,21.5,9,83.9,yes,11,11.5,12.5261326833145
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,15,391,85.1,10,alive,0,Douglas fir,no,LPS3038,1802001,2021-12-16 12:32:00,2021-12-16,1232,85.1,18.3,23.1,10.3,85.1,yes,11,11.5,5.98148996674091
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,16,NA,40.7,NA,alive,0,Douglas fir,no,LPS3038,2102002,2021-12-23 12:50:00,2021-12-23,1250,40.7,21.6,11.8,4.4,40.7,yes,11,11.5,5.35455154258713
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,17,384,NA,50,alive,0,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,18,381,NA,75,alive,0,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,19,379,23.9,75,dead,1,Douglas fir,no,LPS2668,1903801,2022-01-14 09:47:00,2022-01-14,0947,23.9,19.8,14.9,6.7,23.9,yes,11,11.5,3.76775795400925
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,20,377,51.7,75,dead,1,Douglas fir,no,LPS3038,1902300,2022-01-20 10:35:00,2022-01-20,1035,51.7,20.5,17.9,7.7,51.7,yes,11,11.5,8.46866774252794
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,21,376,49.3,90,dead,1,Douglas fir,no,LPS3038,1802000,2022-01-27 09:07:00,2022-01-27,0907,49.3,18.8,15.6,6.8,49.3,yes,11,11.5,9.6313204356066
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,22,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,14.4503786955375
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,23,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,14.8309885787233
Douglas fir,PSME,Ambient,1,2,PSME34,Drought,yes,6.32,403,4,6.61,Pseudotsuga menziesii,24,NA,NA,NA,dead,1,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,yes,11,11.5,20.1120859186709
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,1,722,104,10,alive,0,Douglas fir,no,LPS3038,2503002,2021-09-10 16:33:00,2021-09-10,1633,104,24.9,32.7,14.9,104,no,11,11.5,51.5409869262642
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,2,715,271.8,10,alive,0,Douglas fir,no,LPS3038,2402902,2021-09-17 13:15:00,2021-09-17,1315,271.8,25.3,48.9,22.8,271.8,no,11,11.5,53.1178365104939
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,3,687,346.6,10,alive,0,Douglas fir,no,LPS3038,2302801,2021-09-23 16:09:00,2021-09-23,1609,346.6,24.1,51.5,23.2,346.6,no,11,11.5,113.449942461177
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,4,670,304.6,10,alive,0,Douglas fir,no,LPS3038,2302602,2021-10-01 11:57:00,2021-10-01,1157,304.6,23.6,48,21.2,304.6,no,11,11.5,67.1569380878352
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,5,646,273.4,10,alive,0,Douglas fir,no,LPS3038,2302402,2021-10-08 14:48:00,2021-10-08,1448,273.4,25.3,45.9,21.4,273.4,no,11,11.5,90.5660814605066
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,6,603,126.4,10,alive,0,Douglas fir,no,LPS3038,2002202,2021-10-14 11:57:00,2021-10-14,1157,126.4,22.4,30.4,13.5,126.4,no,11,11.5,76.8420168628827
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,7,573,197.9,10,alive,0,Douglas fir,no,LPS3038,2402402,2021-10-21 16:23:00,2021-10-21,1623,197.9,23.9,39.5,17.6,197.9,no,11,11.5,30.6421713764979
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,8,514,121.4,10,alive,0,Douglas fir,no,LPS3038,2202000,2021-10-28 13:26:00,2021-10-28,1326,121.4,21.4,27.8,12.1,121.4,no,11,11.5,33.4126074009996
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,9,457,276.5,10,alive,0,Douglas fir,no,LPS3038,2102002,2021-11-04 14:31:00,2021-11-04,1431,276.5,22.3,41.9,18.3,276.5,no,11,11.5,67.0537794112557
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,10,408,158.3,10,alive,0,Douglas fir,no,LPS3038,2102001,2021-11-12 08:54:00,2021-11-12,0854,158.3,20.9,32.5,14.2,158.3,maybe,11,11.5,46.527699038076
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,11,383,46.5,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-11-18 12:16:00,2021-11-18,1216,46.5,20.9,13.8,5.6,46.5,yes,11,11.5,26.55848054556
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,12,371,94.9,10,alive,0,Douglas fir,no,LPS3038,2002000,2021-11-23 12:49:00,2021-11-23,1249,94.9,22.4,24,10.4,94.9,yes,11,11.5,30.1503657615551
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,13,363,61.1,10,alive,0,Douglas fir,no,LPS3038,2102100,2021-12-02 09:45:00,2021-12-02,0945,61.1,21.8,17.7,7.2,61.1,yes,11,11.5,8.74363260385013
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,14,355,77.1,10,alive,0,Douglas fir,no,LPS3038,2002001,2021-12-09 11:43:00,2021-12-09,1143,77.1,19.5,20.5,8.7,77.1,yes,11,11.5,12.5261326833145
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,15,350,90.5,10,alive,0,Douglas fir,no,LPS3038,1802001,2021-12-16 12:38:00,2021-12-16,1238,90.5,18.4,24.2,10.9,90.5,yes,11,11.5,5.98148996674091
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,16,NA,49.3,NA,alive,0,Douglas fir,no,LPS3038,2102002,2021-12-23 12:52:00,2021-12-23,1252,49.3,21.7,14.3,5.7,49.3,yes,11,11.5,5.35455154258713
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,17,346,NA,10,alive,0,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,18,342,NA,10,alive,0,Douglas fir,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,11,11.5,NA
Douglas fir,PSME,Ambient,1,2,PSME35,Drought,yes,5.89,390,4,6.1,Pseudotsuga menziesii,19,342,27.8,25,alive,0,Douglas fir,no,LPS2668,1903801,2022-01-14 10:01:00,2022-01-14,1001,27.8,20,17.3,8.1,27.8,yes,11,11.5,3.76775795400925
